Host,phylumH,classH,orderH,familyH,genusH,YearH,Parasite,phylumP,classP,orderP,familyP,genusP,YearP
Himantura uarnak,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Trygon,1789,Dollfusiella owensi,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Dollfusiella,1990
Pastinachus sephen,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Pastinachus,1775,Dollfusiella qeshmiensis,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Dollfusiella,2015
Pastinachus sephen,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Trygon,1775,Dollfusiella qeshmiensis,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Dollfusiella,2015
Pastinachus sephen,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1775,Dollfusiella qeshmiensis,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Dollfusiella,2015
Pastinachus sephen,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Hypolophus,1775,Dollfusiella qeshmiensis,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Dollfusiella,2015
Pastinachus sephen,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasybatus,1775,Dollfusiella qeshmiensis,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Dollfusiella,2015
Myliobatis aquila,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,1758,Dollfusiella spinifer,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Dollfusiella,1969
Myliobatis aquila,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatus,1758,Dollfusiella spinifer,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Dollfusiella,1969
Pastinachus solocirostris,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Pastinachus,2005,Dollfusiella spinosa,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Dollfusiella,2013
Psammobatis bergi,Chordata,Elasmobranchii,Rajiformes,Arhynchobatidae,Psammobatis,1932,Dollfusiella taminii,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Dollfusiella,2014
Mustelus canis,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,1815,Dollfusiella vooremi,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Dollfusiella,1989
Mustelus canis,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,1815,Dollfusiella vooremi,Platyhelminthes,Cestoda,Trypanorhyncha,Eutetrarhynchidae,Dollfusiella,1989
Rhinoptera steindachneri,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Rhinoptera,1891,Duplicibothrium cairae,Platyhelminthes,Cestoda,Tetraphyllidea,Serendipidae,Duplicibothrium,2000
Rhinoptera bonasus,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Rhinoptera,1815,Duplicibothrium minutum,Platyhelminthes,Cestoda,Tetraphyllidea,Serendipidae,Duplicibothrium,1978
Rhinoptera bonasus,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Rhinoptera,1815,Duplicibothrium minutum,Platyhelminthes,Cestoda,Tetraphyllidea,Serendipidae,Duplicibothrium,1978
Rhinoptera steindachneri,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Rhinoptera,1891,Duplicibothrium paulum,Platyhelminthes,Cestoda,Tetraphyllidea,Serendipidae,Duplicibothrium,2000
Raja clavata,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1758,Echeneibothrium beauchampi,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Echeneibothrium,1959
Raja clavata,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1758,Echeneibothrium beauchampi,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Echeneibothrium,1959
Raja clavata,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Raia,1758,Echeneibothrium beauchampi,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Echeneibothrium,1959
Trachurus trachurus,Chordata,Actinopteri,Carangiformes,Carangidae,Caranx,1758,Echeneibothrium bifidum,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Echeneibothrium,1952
Trachurus trachurus,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,1758,Echeneibothrium bifidum,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Echeneibothrium,1952
Urobatis halleri,Chordata,Elasmobranchii,Myliobatiformes,Urotrygonidae,Urobatis,1863,Echeneibothrium bilobatum,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Echeneibothrium,1955
Urobatis halleri,Chordata,Elasmobranchii,Myliobatiformes,Urolophidae,Urolophus,1863,Echeneibothrium bilobatum,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Echeneibothrium,1955
Dasyatis pastinaca,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1758,Echeneibothrium dollfusi,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Echeneibothrium,1953
Dasyatis pastinaca,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Trygon,1758,Echeneibothrium dollfusi,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Echeneibothrium,1953
Raja clavata,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1758,Echeneibothrium fallax,Platyhelminthes,Cestoda,Phyllobothriidea,Phyllobothriidae,Discobothrium,1870
Raja clavata,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1758,Echeneibothrium fallax,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Echeneibothrium,1870
Raja clavata,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1758,Echeneibothrium fallax,Platyhelminthes,Cestoda,Phyllobothriidea,Phyllobothriidae,Discobothrium,1870
Raja clavata,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1758,Echeneibothrium fallax,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Echeneibothrium,1870
Raja clavata,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Raia,1758,Echeneibothrium fallax,Platyhelminthes,Cestoda,Phyllobothriidea,Phyllobothriidae,Discobothrium,1870
Raja clavata,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Raia,1758,Echeneibothrium fallax,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Echeneibothrium,1870
Rhinoptera javanica,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Rhinoptera,1841,Echeneibothrium hornelli,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Echeneibothrium,1956
Rhinoptera javanica,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Rhinoptera,1841,Echeneibothrium javanicum,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Echeneibothrium,1906
Bathyraja richardsoni,Chordata,Elasmobranchii,Rajiformes,Arhynchobatidae,Bathyraja,1961,Echeneibothrium pollonae,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Echeneibothrium,1977
Raja clavata,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1758,Echeneibothrium sphaerocephalum,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Echeneibothrium,1824
Raja clavata,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1758,Echeneibothrium sphaerocephalum,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Echeneibothrium,1824
Raja clavata,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Raia,1758,Echeneibothrium sphaerocephalum,Platyhelminthes,Cestoda,Rhinebothriidea,Echeneibothriidae,Echeneibothrium,1824
Raja montagui,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1910,Echinobothrium acanthinophyllum,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Echinobothrium,1961
Raja montagui,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Raia,1910,Echinobothrium acanthinophyllum,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Echinobothrium,1961
Hippolyte varians,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Hippolyte,1814,Echinobothrium benedeni,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Echinobothrium,1927
Raja clavata,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1758,Echinobothrium clavatum,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Echinobothrium,1989
Raja clavata,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1758,Echinobothrium clavatum,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Echinobothrium,1989
Raja clavata,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Raia,1758,Echinobothrium clavatum,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Echinobothrium,1989
Raja straeleni,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1951,Echinobothrium dorothyae,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Echinobothrium,2013
Taeniura lymma,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Taeniura,1775,Echinobothrium elegans,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Echinobothrium,2006
Taeniura lymma,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Taeniura,1775,Echinobothrium elegans,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Echinobothrium,2006
Rhinobatos rhinobatos,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Rhinobatos,1758,Echinobothrium euterpes,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Echinobothrium,2001
Rhinobatos rhinobatos,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Rhinobatos,1758,Echinobothrium euterpes,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Macrobothridium,2001
Taeniura lymma,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Taeniura,1775,Echinobothrium helmymohamedi,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Echinobothrium,1982
Taeniura lymma,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Taeniura,1775,Echinobothrium helmymohamedi,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Echinobothrium,1982
Cruriraja hulleyi,Chordata,Elasmobranchii,Rajiformes,Crurirajidae,Cruriraja,2010,Echinobothrium joshuai,Platyhelminthes,Cestoda,Diphyllidea,Echinobothriidae,Echinobothrium,2011
